Country Name,Country Code,Series Name,Series Code,Year,Value,Unit
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2024,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2018,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2024,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2018,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2024,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2018,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2024,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2018,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2024,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2018,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2024,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2018,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2024,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2018,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2019,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2020,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2021,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2022,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2023,NA,Percentage
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2024,NA,Percentage
Luxembourg,LUX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2018,NA,Percentage
Luxembourg,LUX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2019,NA,Percentage
Luxembourg,LUX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2020,NA,Percentage
Luxembourg,LUX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2021,NA,Percentage
Luxembourg,LUX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2022,NA,Percentage
Luxembourg,LUX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2023,NA,Percentage
Luxembourg,LUX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2024,NA,Percentage
Luxembourg,LUX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2018,NA,Percentage
Luxembourg,LUX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2019,NA,Percentage
Luxembourg,LUX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2020,NA,Percentage
Luxembourg,LUX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2021,NA,Percentage
Luxembourg,LUX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2022,NA,Percentage
Luxembourg,LUX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2023,NA,Percentage
Luxembourg,LUX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2024,NA,Percentage
Luxembourg,LUX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2018,NA,Percentage
Luxembourg,LUX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2019,NA,Percentage
Luxembourg,LUX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2020,NA,Percentage
Luxembourg,LUX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2021,NA,Percentage
Luxembourg,LUX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2022,NA,Percentage
Luxembourg,LUX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2023,NA,Percentage
Luxembourg,LUX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2024,NA,Percentage
Luxembourg,LUX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2018,NA,Percentage
Luxembourg,LUX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2019,NA,Percentage
Luxembourg,LUX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2020,NA,Percentage
Luxembourg,LUX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2021,NA,Percentage
Luxembourg,LUX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2022,NA,Percentage
Luxembourg,LUX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2023,NA,Percentage
Luxembourg,LUX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2024,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2018,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2019,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2020,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2021,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2022,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2023,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2024,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2018,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2019,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2020,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2021,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2022,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2023,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2024,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2018,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2019,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2020,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2021,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2022,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2023,NA,Percentage
Luxembourg,LUX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2024,NA,Percentage
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2018,0.983354380947716,Percentage
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2019,-5.83240136821799,Percentage
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2020,4.64847052687836,Percentage
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2021,12.0692891858609,Percentage
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2022,NA,Percentage
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2023,NA,Percentage
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2024,NA,Percentage
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2018,7973665899.26361,Currency (US$)
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2019,5118349661.46359,Currency (US$)
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2020,7772161478.09167,Currency (US$)
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2021,12155827386.4726,Currency (US$)
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2022,NA,Currency (US$)
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2023,NA,Currency (US$)
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2024,NA,Currency (US$)
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2018,2347103795.14689,Currency (US$)
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2019,2305620176.04429,Currency (US$)
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2020,2506152635.51242,Currency (US$)
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2021,2927472437.72107,Currency (US$)
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2022,NA,Currency (US$)
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2023,NA,Currency (US$)
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2024,NA,Currency (US$)
Luxembourg,LUX,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2018,5,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2019,0,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2020,0,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2021,NA,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2022,0,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2023,0,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2024,NA,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2018,1485,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2019,1785,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2020,1400,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2021,1765,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2022,2615,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2023,3745,Other/Count
Luxembourg,LUX,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2024,NA,Other/Count
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,2018,43.8270056967655,Percentage
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,2019,43.8630889675752,Percentage
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,2020,44.0085433965712,Percentage
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,2021,44.1975308641975,Percentage
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,2022,44.3443744322715,Percentage
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,2023,44.7725431159019,Percentage
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,2024,45.4621747734522,Percentage
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2018,100,Other/Count
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2019,100,Other/Count
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2020,100,Other/Count
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2021,100,Other/Count
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2022,100,Other/Count
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2023,NA,Other/Count
Luxembourg,LUX,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2024,NA,Other/Count
Luxembourg,LUX,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2018,100,Other/Count
Luxembourg,LUX,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2019,100,Other/Count
Luxembourg,LUX,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2020,100,Other/Count
Luxembourg,LUX,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2021,100,Other/Count
Luxembourg,LUX,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2022,100,Other/Count
Luxembourg,LUX,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2023,NA,Other/Count
Luxembourg,LUX,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2024,NA,Other/Count
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2018,20.6789276454,Percentage
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2019,20.8171874347396,Percentage
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2020,21.00396331365,Percentage
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2021,21.2192484455258,Percentage
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2022,21.4241669447754,Percentage
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2023,21.8695758902872,Percentage
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2024,22.5122664228407,Percentage
Luxembourg,LUX,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2018,23.1480780513655,Percentage
Luxembourg,LUX,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2019,23.0459015328355,Percentage
Luxembourg,LUX,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2020,23.0045800829212,Percentage
Luxembourg,LUX,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2021,22.9782824186717,Percentage
Luxembourg,LUX,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2022,22.9202074874962,Percentage
Luxembourg,LUX,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2023,22.9029672256147,Percentage
Luxembourg,LUX,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2024,22.9499083506115,Percentage
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018,51.1015902363991,Percentage
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,2019,51.1106795211423,Percentage
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,2020,51.3218694405817,Percentage
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,2021,51.5843322483161,Percentage
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,2022,51.4711434630952,Percentage
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,2023,NA,Percentage
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,2024,NA,Percentage
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,2018,1315.59,Other/Count
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,2019,1315.92,Other/Count
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,2020,1321.36,Other/Count
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,2021,1328.11,Other/Count
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,2022,NA,Other/Count
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,2023,NA,Other/Count
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,2024,NA,Other/Count
Luxembourg,LUX,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2018,NA,Percentage
Luxembourg,LUX,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2019,NA,Percentage
Luxembourg,LUX,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2020,NA,Percentage
Luxembourg,LUX,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2021,NA,Percentage
Luxembourg,LUX,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2022,NA,Percentage
Luxembourg,LUX,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2023,NA,Percentage
Luxembourg,LUX,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2024,NA,Percentage
Luxembourg,LUX,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2018,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2019,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2020,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2021,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2022,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2023,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2024,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2018,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2019,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2020,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2021,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2022,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2023,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2024,NA,Other/Count
Luxembourg,LUX,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2018,NA,Other/Count
